"word1","word2","freq"
"newt","gingrich",4
"next","couple",4
"next","step",4
"next","two",4
"nice","meet",4
"nice","work",4
"nine","years",4
"noon-","pm",4
"nothing","wrong",4
"now","’ve",4
"now","dont",4
"now","less",4
"now","live",4
"now","really",4
"now","see",4
"now","time",4
"now","years",4
"now","youre",4
"obama","said",4
"offensive","line",4
"offensive","lineman",4
"office","said",4
"oh","yeah",4
"oh","yes",4
"old","new",4
"old","school",4
"one","direction",4
"one","end",4
"one","evening",4
"one","eye",4
"one","four",4
"one","going",4
"one","good",4
"one","hand",4
"one","just",4
"one","minute",4
"one","must",4
"one","photo",4
"one","place",4
"one","popular",4
"one","things",4
"one","wants",4
"opened","door",4
"order","will",4
"oregon","state",4
"pan","add",4
"paper","pretties",4
"paper","towels",4
"past","months",4
"past","two",4
"past","weekend",4
"pay","attention",4
"peanut","butter",4
"people","around",4
"people","find",4
"people","used",4
"people","want",4
"people","world",4
"percent","rise",4
"percent","year",4
"perhaps","will",4
"phone","calls",4
"piece","paper",4
"place","well",4
"places","get",4
"please","dont",4
"please","let",4
"pm","may",4
"pm","sunday",4
"pm","today",4
"point","said",4
"political","opposition",4
"power","plant",4
"press","conference",4
"pretty","cool",4
"priyanka","chopra",4
"probably","going",4
"probably","take",4
"project","manager",4
"property","tax",4
"property","taxes",4
"public","education",4
"public","safety",4
"public","school",4
"question","can",4
"quite","possibly",4
"quite","sure",4
"quite","well",4
"radio","station",4
"rainy","day",4
"raise","money",4
"rate","percent",4
"reach","agreement",4
"read","first",4
"read","sign",4
"really","didnt",4
"really","looking",4
"really","stand",4
"really","think",4
"religious","freedom",4
"reports","said",4
"rest","season",4
"rest","world",4
"right","back",4
"right","thing",4
"rock","roll",4
"role","model",4
"roof","mouth",4
"rookie","year",4
"rose","cents",4
"rose","garden",4
"rose","percent",4
"rt","good",4
"running","back",4
"s","s",4
"said","‘",4
"said","can",4
"said","cant",4
"said","court",4
"said","didn’t",4
"said","didnt",4
"said","doesnt",4
"said","earlier",4
"said","fact",4
"said","got",4
"said","im",4
"said","people",4
"said","pm",4
"said","recently",4
"said","report",4
"said","team",4
"said","theres",4
"said","wednesday",4
"said","went",4
"santa","ana",4
"santa","claus",4
"saturday","afternoon",4
"saturday","april",4
"saw","one",4
"say","’m",4
"say","dont",4
"say","im",4
"sea","ice",4
"sea","salt",4
"second","half",4
"secretary","state",4
"see","going",4
"see","people",4
"see","soon",4
"see","time",4
"senior","year",4
"seven","days",4
"several","people",4
"share","will",4
"sheriffs","office",4
"shes","good",4
"shook","head",4
"short","term",4
"sierra","club",4
"sinister","beings",4
"sistine","chapel",4
"small","bowl",4
"something","going",4
"something","just",4
"something","said",4
"something","thats",4
"something","wrong",4
"soon","enough",4
"sorry","im",4
"sorts","things",4
"spend","spend",4
"spending","cuts",4
"staff","members",4
"state","championship",4
"state","officials",4
"state","sen",4
"state","will",4
"steering","wheel",4
"still","alive",4
"still","around",4
"still","got",4
"story","will",4
"street","fighter",4
"super","excited",4
"surprised","see",4
"swimming","pool",4
"take","look",4
"take","lot",4
"take","part",4
"take","photo",4
"take","us",4
"task","force",4
"taste","buds",4
"tax","bill",4
"tax","increases",4
"taylor","swift",4
"th","march",4
"thanks","great",4
"thanks","retweet",4
"thanks","stopping",4
"thats","im",4
"thats","one",4
"thats","probably",4
"thats","something",4
"thing","can",4
"things","done",4
"things","dont",4
"things","got",4
"things","just",4
"things","looking",4
"think","going",4
"think","good",4
"think","just",4
"think","like",4
"think","thats",4
"think","time",4
"think","youre",4
"thought","just",4
"thousands","dollars",4
"thousands","people",4
"three","four",4
"three","games",4
"three","hours",4
"three","months",4
"three","three",4
"thursday","morning",4
"tickets","call",4
"time","actually",4
"time","ago",4
"time","can",4
"time","change",4
"time","didnt",4
"time","even",4
"time","ive",4
"time","last",4
"time","leave",4
"time","made",4
"time","make",4
"time","think",4
"time","time",4
"time","write",4
"times","day",4
"times","square",4
"today","dont",4
"today","good",4
"today","just",4
"told","associated",4
"told","plain",4
"tomorrow","night",4
"took","little",4
"top","ten",4
"trade","mark",4
"try","keep",4
"try","new",4
"trying","put",4
"tuesday","morning",4
"two","books",4
"two","decades",4
"two","half",4
"two","hits",4
"two","new",4
"two","seasons",4
"two","teams",4
"u","can",4
"u","know",4
"ups","downs",4
"us","attorney",4
"us","said",4
"us","think",4
"us","well",4
"us","year",4
"visitor","center",4
"want","eat",4
"want","play",4
"want","put",4
"want","want",4
"wanted","get",4
"wanted","make",4
"wanted","say",4
"wanted","take",4
"wants","needs",4
"warm","water",4
"washington","state",4
"wasnt","much",4
"way","another",4
"way","going",4
"way","just",4
"way","one",4
"way","start",4
"way","work",4
"ways","get",4
"wear","shorts",4
"week","im",4
"week","week",4
"weekend","great",4
"well","even",4
"well","love",4
"went","see",4
"went","way",4
"whitney","houston",4
"whole","new",4
"wide","range",4
"will","ask",4
"will","done",4
"will","ever",4
"will","feature",4
"will","focus",4
"will","held",4
"will","include",4
"will","join",4
"will","know",4
"will","let",4
"will","likely",4
"will","live",4
"will","post",4
"will","provide",4
"will","read",4
"will","remain",4
"will","required",4
"will","run",4
"will","say",4
"will","show",4
"will","tell",4
"will","win",4
"winner","will",4
"without","doubt",4
"without","even",4
"won","three",4
"wonder","many",4
"wonderful","job",4
"work","done",4
"work","hard",4
"work","lot",4
"work","new",4
"work","way",4
"work","will",4
"working","together",4
"world","will",4
"wouldnt","even",4
"wrong","said",4
"yeah","im",4
"year","according",4
"year","can",4
"year","im",4
"year","just",4
"year","later",4
"year","may",4
"year","said",4
"year","though",4
"year","well",4
"year","year",4
"years","come",4
"years","past",4
"years","said",4
"years","since",4
"yes","know",4
"yes","maam",4
"york","—",4
"youre","great",4
"youre","smelling",4
"youre","still",4
"youre","talking",4
"yr","old",4
"zealand","australia",4
"--","--",3
"-","come",3
"-","halftime",3
"-","lost",3
"-","minutes",3
"-","one",3
"-","two",3
"-foot-","-pound",3
"-square-foot","home",3
"–","’ll",3
"–","“",3
"–","can",3
"–","can’t",3
"–","get",3
"–","must",3
"–","really",3
"–","will",3
"—","don’t",3
"—","two",3
"’d","just",3
"’d","never",3
"’d","share",3
"’ll","probably",3
"’ll","take",3
"’m","also",3
"’m","just",3
"’m","looking",3
"’m","really",3
"’m","totally",3
"’m","trying",3
"’re","proud",3
"’re","still",3
"’re","talking",3
"’s","also",3
"’s","amazing",3
"’s","bad",3
"’s","best",3
"’s","bit",3
"’s","easy",3
"’s","even",3
"’s","job",3
"’s","lot",3
"’s","nothing",3
"’s","pretty",3
"’s","question",3
"’s","shame",3
"’s","still",3
"’s","told",3
"’s","will",3
"“","believe",3
"“","can",3
"“","didn’t",3
"“","feel",3
"“","lot",3
"“","man”",3
"“","put",3
"“","still",3
"“","want",3
"“anchor","”",3
"“sleeping","beauty”",3
"abc","news",3
"able","afford",3
"able","see",3
"academic","bio",3
"according","federal",3
"according","ohio",3
"accounted","percent",3
"acoustic","guitar",3
"across","america",3
"across","river",3
"across","south",3
"across","state",3
"across","street",3
"acting","education",3
"actually","think",3
"add","garlic",3
"add","sugar",3
"added","another",3
"adds","nice",3
"adequate","sleep",3
"affordable","care",3
"agency","said",3
"ages","-",3
"ago","today",3
"aint","got",3
"allows","us",3
"alma","mater",3
"almost","done",3
"almost","like",3
"almost","nothing",3
"almost","two",3
"almost","year",3
"also","agreed",3
"also","comes",3
"also","dont",3
"also","good",3
"also","know",3
"also","little",3
"also","made",3
"also","played",3
"also","put",3
"also","question",3
"also","reflects",3
"also","wanted",3
"always","found",3
"always","get",3
"always","interested",3
"always","look",3
"always","makes",3
"always","right",3
"always","wanted",3
"america","europe",3
"among","best",3
"amongst","things",3
"amount","time",3
"analysts","said",3
"ann","arbor",3
"another","long",3
"another","man",3
"another","reason",3
"another","time",3
"another","win",3
"another","winner",3
"another","year",3
"answer","dont",3
"answer","one",3
"answer","questions",3
"anybody","else",3
"anyone","interested",3
"anyone","say",3
"anything","going",3
"anything","just",3
"anywhere","else",3
"apartment","complex",3
"architecture","dover",3
"arizona","republic",3
"around","area",3
"around","day",3
"around","time",3
"around","town",3
"around","will",3
"art","design",3
"art","museum",3
"artistic","director",3
"asked","anyone",3
"asked","call",3
"asked","whether",3
"asking","people",3
"assistant","prosecutor",3
"association","said",3
"athletic","director",3
"attending","event",3
"attorney","generals",3
"attorney","said",3
"austin","texas",3
"authorities","believe",3
"authorities","said",3
"available","pm",3
"away","can",3
"away","free",3
"awful","lot",3
"aye","aye",3
"baby","boy",3
"back","–",3
"back","head",3
"back","s",3
"back","said",3
"back","twitter",3
"back","will",3
"back","yard",3
"bad","guy",3
"bad","luck",3
"bake","minutes",3
"baking","powder",3
"banana","republic",3
"bank","accounts",3
"bar","area",3
"bargaining","rights",3
"batting","average",3
"bear","mind",3
"beautiful","thing",3
"became","one",3
"becoming","increasingly",3
"bed","night",3
"beings","said",3
"bell","pepper",3
"belleville","east",3
"berries","cream",3
"best","’s",3
"best","can",3
"best","intentions",3
"better","“",3
"better","can",3
"better","chance",3
"better","im",3
"better","job",3
"better","prepared",3
"better","world",3
"bianchi","said",3
"big","change",3
"big","day",3
"big","game",3
"big","news",3
"big","problem",3
"big","ten",3
"big","winner",3
"biggest","problem",3
"bike","ride",3
"billion","billion",3
"birthday","cake",3
"birthday","parties",3
"blue","eyes",3
"blue","ribbon",3
"blvd","cleveland",3
"board","directors",3
"bonnie","kaye",3
"book","also",3
"book","club",3
"book","im",3
"bottom","pan",3
"bowl","add",3
"brad","pitt",3
"brand","equity",3
"breaking","news",3
"bright","red",3
"bright","yellow",3
"bring","new",3
"brokeback","mountain",3
"brown","said",3
"budget","deficit",3
"building","next",3
"built","reputation",3
"business","development",3
"business","groups",3
"busy","day",3
"busy","week",3
"bye","bye",3
"call","ask",3
"call","center",3
"call","police",3
"call","us",3
"camden","county",3
"came","away",3
"came","close",3
"came","home",3
"can","afford",3
"can","always",3
"can","avoid",3
"can","cause",3
"can","change",3
"can","done",3
"can","eat",3
"can","either",3
"can","expect",3
"can","found",3
"can","give",3
"can","grow",3
"can","guess",3
"can","handle",3
"can","hear",3
"can","hold",3
"can","lead",3
"can","many",3
"can","much",3
"can","please",3
"can","relate",3
"can","show",3
"can","sit",3
"can","stop",3
"can","talk",3
"can","watch",3
"can’t","even",3
"can’t","get",3
"can’t","go",3
"can’t","just",3
"can’t","take",3
"can’t","think",3
"can’t","wait",3
"cant","decide",3
"cant","go",3
"cant","imagine",3
"cant","just",3
"cant","keep",3
"cant","sleep",3
"cant","speak",3
"care","act",3
"care","law",3
"carlos","beltran",3
"case","will",3
"center","said",3
"central","bank",3
"certain","amount",3
"certain","things",3
"certainly","wasnt",3
"championship","match",3
"chance","see",3
"change","just",3
"change","life",3
"change","world",3
"changed","name",3
"changes","made",3
"chapter","psalm",3
"check","back",3
"chicken","breasts",3
"chicken","broth",3
"chicken","legs",3
"chief","financial",3
"children","one",3
"china","said",3
"chris","christie",3
"christie","said",3
"christmas","july",3
"chronic","pain",3
"city","councilman",3
"city","schools",3
"city","staff",3
"civil","service",3
"close","heart",3
"coffee","table",3
"cold","war",3
"college","experience",3
"college","football",3
"college","graduates",3
"columbia","university",3
"columbus","ohio",3
"combine","ingredients",3
"come","contact",3
"come","end",3
"come","handy",3
"come","see",3
"come","sooner",3
"come","will",3
"comes","back",3
"comes","home",3
"comes","together",3
"coming","end",3
"coming","soon",3
"common","carp",3
"community","colleges",3
"companies","pay",3
"company","also",3
"company","officials",3
"completely","new",3
"conference","finals",3
"conference","room",3
"constant","updates",3
"consulting","firm",3
"contact","info",3
"continue","work",3
"continues","grow",3
"cool","stuff",3
"copyright","act",3
"couldn’t","remember",3
"country","illegally",3
"country","music",3
"county","district",3
"county","jail",3
"couple","minutes",3
"couple","months",3
"couple","times",3
"course","action",3
"course","many",3
"court","case",3
"court","documents",3
"court","order",3
"court","system",3
"cream","cheese",3
"create","something",3
"credit","score",3
"credits","include",3
"cup","tea",3
"customers","can",3
"cut","back",3
"cut","size",3
"cute","little",3
"dark","hair",3
"dark","knight",3
"day","another",3
"day","brunch",3
"day","far",3
"day","great",3
"day","ive",3
"day","love",3
"day","might",3
"day","never",3
"day","said",3
"day","someone",3
"day","time",3
"days","nights",3
"days","see",3
"days","will",3
"dc","now",3
"debut","album",3
"december","th",3
"decided","get",3
"decided","make",3
"decided","try",3
"defensive","coordinator",3
"defensive","end",3
"definitely","want",3
"degrees","c",3
"denver","broncos",3
"department","education",3
"department","health",3
"department","labor",3
"department","store",3
"deputy","chief",3
"deputy","mayor",3
"design","team",3
"developing","countries",3
"didn’t","feel",3
"didn’t","get",3
"didn’t","like",3
"didn’t","take",3
"didnt","ask",3
"didnt","belong",3
"didnt","bring",3
"didnt","care",3
"didnt","change",3
"didnt","love",3
"didnt","matter",3
"didnt","much",3
"didnt","realize",3
"didnt","seem",3
"didnt","work",3
"different","kinds",3
"difficult","find",3
